"name","review","clean_review","word_count","sentiment_score","sentiment_category"
"Call of Duty: Modern Warfare II","left a dent in the bank 70 squids for the game is defo to steap for a game price account but all the swear words came out to play all the sweats need baning as the game is to sweaty i thought fortnite and splitgate 2 was bad for sweats this game is sommet else but over all a banging game i nearly broke my monitor i went down a full packet of fags while playing the game but a good game apart from the price and the sweats and i also play on the keybored and mouse so its alot harder due to the aim assist","left a dent in the bank squids for the game is defo to steap for a game price account but all the swear words came out to play all the sweats need baning as the game is to sweaty i thought fortnite and splitgate was bad for sweats this game is sommet else but over all a banging game i nearly broke my monitor i went down a full packet of fags while playing the game but a good game apart from the price and the sweats and i also play on the keybored and mouse so its alot harder due to the aim assist",105,-0.476190476190476,"Negative"
"Call of Duty: Modern Warfare II","You will not have a good time, SBMM makes sure if it.","you will not have a good time sbmm makes sure if it",12,2.5,"Positive"
"Call of Duty: Modern Warfare II","Just lagging lagging lagging lagging dead!!! Just cheating  is horrendous","just lagging lagging lagging lagging dead just cheating is horrendous",10,-5,"Negative"
"Call of Duty: Modern Warfare II","All is fine, but the random updates arent good especcialy when you are in the place where the limited internet is. It would be nice if they would give a date when there is planning the 20-30gb updates coming out that would be perfect.","all is fine but the random updates arent good especcialy when you are in the place where the limited internet is it would be nice if they would give a date when there is planning the gb updates coming out that would be perfect",44,2.27272727272727,"Positive"
"Call of Duty: Modern Warfare II","not fun anymore, no way to be silent and push engagements. not going to play until the change is reverted","not fun anymore no way to be silent and push engagements not going to play until the change is reverted",20,1.5,"Positive"
"Call of Duty: Modern Warfare II","It is a really good game especially for people that don't want to buy to play. The only bad part is CODS anticheat, so their might be a bit of cheaters.","it is a really good game especially for people that don't want to buy to play the only bad part is cods anticheat so their might be a bit of cheaters",31,-0.645161290322581,"Negative"
"Call of Duty: Modern Warfare II","I cant even play it now
","i cant even play it now",6,0,"Neutral"
"Call of Duty: Modern Warfare II","Call of Duty has lost the plot, its soul, and anything that made the game a fun experience since 2022. This latest cash grab is even worse. chock filled with MTX like it's a preservative filled stereotypical TV Dinner. It makes me sad to see a franchise I loved so much as a kid turn into something you'd expect out of Mike Pondsmith's Cyberpunk universe made by some corporation like Arasaka that you are supposed to be against: a corpo product designed to take money from you continuously where you rage against the dying of the light to try and enjoy it.

You will barely able to play a game without loading multiple times for game (MTX shop) updates, precache'd shaders for warzone and not to mention the file size as well as the MTX that DO NOT MAKE SENSE.","call of duty has lost the plot its soul and anything that made the game a fun experience since this latest cash grab is even worse chock filled with mtx like it's a preservative filled stereotypical tv dinner it makes me sad to see a franchise i loved so much as a kid turn into something you'd expect out of mike pondsmith's cyberpunk universe made by some corporation like arasaka that you are supposed to be against a corpo product designed to take money from you continuously where you rage against the dying of the light to try and enjoy it you will barely able to play a game without loading multiple times for game mtx shop updates precache'd shaders for warzone and not to mention the file size as well as the mtx that do not make sense",139,-0.143884892086331,"Negative"
"Call of Duty: Modern Warfare II","Game is fun but crashes often","game is fun but crashes often",6,5,"Positive"
"Call of Duty: Modern Warfare II","0 out of 10 stars. i got locked out of my account that i spent to much money on, dont get this game, the same will happen to you. this game is the worst game i have ever played.","out of stars i got locked out of my account that i spent to much money on dont get this game the same will happen to you this game is the worst game i have ever played",37,-0.810810810810811,"Negative"
"Call of Duty: Modern Warfare II","hackers everywhere i some times think that the developers are the ones who sell the hacks
","hackers everywhere i some times think that the developers are the ones who sell the hacks",16,0,"Neutral"
"Call of Duty: Modern Warfare II","actually, never play this fuck ass game, doing an easter egg for 3 hours and this fuck ass game decides that were playing for too long, and said your done and kicked us out, buggiest, shittiest cod, with a gazillion dollar budget and voice lines dont even match with the character mouths. 0/10","actually never play this fuck ass game doing an easter egg for hours and this fuck ass game decides that were playing for too long and said your done and kicked us out buggiest shittiest cod with a gazillion dollar budget and voice lines dont even match with the character mouths",51,-1.56862745098039,"Negative"
"Call of Duty: Modern Warfare II","I love it when after a new update comes out, i can't play the game because i'm stuck on a loading screen until my hair grows white. I love activision.","i love it when after a new update comes out i can't play the game because i'm stuck on a loading screen until my hair grows white i love activision",30,0.333333333333333,"Positive"
"Call of Duty: Modern Warfare II","Hello person reading this, I recommend this game (COD) for controller players, first in aiming advanced settings use either linear or dynamic look curve with 1 slope speed, they both give AIMBOT aim assist, I use linear and 1.78 look x and y look sens and 0.62 ads and my aim feels INSANE, so please use these settings plus settings from atlanta faze and berger on youtube.","hello person reading this i recommend this game cod for controller players first in aiming advanced settings use either linear or dynamic look curve with slope speed they both give aimbot aim assist i use linear and look x and y look sens and ads and my aim feels insane so please use these settings plus settings from atlanta faze and berger on youtube",64,0.3125,"Positive"
"Call of Duty: Modern Warfare II","dogshit like the rest of them
","dogshit like the rest of them",6,3.33333333333333,"Positive"
"Call of Duty: Modern Warfare II","How to get angry issues free <3
i love this game","how to get angry issues free i love this game",10,1,"Positive"
"Call of Duty: Modern Warfare II","god demn it how can you make this game like trashcan i don;t understand, just trashcan","god demn it how can you make this game like trashcan i don t understand just trashcan",17,1.76470588235294,"Positive"
"Call of Duty: Modern Warfare II","Since the latest patch, I have to flash my BIOS so I don't get the TPM 2.0 error. If you don't flash your BIOS, you won't be able to play the game. I'm not going to risk killing my entire processor for BO6. How can something like this even happen?","since the latest patch i have to flash my bios so i don't get the tpm error if you don't flash your bios you won't be able to play the game i'm not going to risk killing my entire processor for bo how can something like this even happen",49,-1.02040816326531,"Negative"
